Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,        4041826.99,1.45858e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,        1679722.27,6.44834e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,        1028123.51,3.72793e+008,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         996080.81,4.09593e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         877531.09,3.39009e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         596973.09,1.98182e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         388029.60,1.28976e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         283266.11,8.72962e+007,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         281321.81,9.25229e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         243183.34,8.1667e+007,Kg
Spain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         237749.52,9.29486e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         214986.87,8.39662e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         190071.43,6.28817e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         158109.33,5.10591e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         153980.16,6.99688e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         142440.95,4.0217e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         138020.35,5.48861e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,         131732.53,4.83787e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          86742.53,3.3696e+007,Kg
India,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          76560.51,2.66185e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          65452.07,1.80921e+007,Kg
Indonesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          62977.83,2.39426e+007,Kg
Thailand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          55538.13,2.12062e+007,Kg
Mexico,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          34098.91,1.35899e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          28496.15,1.04154e+007,Kg
Austria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          25647.91,9.39665e+006,Kg
Kazakhstan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          25363.39,7.8308e+006,Kg
Slovak Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          23433.43,7.73967e+006,Kg
Belarus,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          20771.60,6.77556e+006,Kg
Ireland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          16165.18,6.59595e+006,Kg
Tunisia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          15768.76,6.3643e+006,Kg
Algeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          14502.97,5.34071e+006,Kg
Denmark,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,          10520.65,3.17266e+006,Kg
Venezuela,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           9810.32,3.09378e+006,Kg
"Korea, Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           9572.70,3.56768e+006,Kg
Greece,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           9238.93,3.40485e+006,Kg
"Serbia, FR(Serbia/Montenegro)",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           6661.78,2.3053e+006,Kg
Sri Lanka,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           5476.93,2.1e+006,Kg
Croatia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           5370.96,1.90707e+006,Kg
New Zealand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           4729.51,1.55642e+006,Kg
Colombia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           4677.07,1.96038e+006,Kg
Latvia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           4496.37,1.69039e+006,Kg
Armenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           4077.08,1.511e+006,Kg
Israel,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           2647.00,848516,Kg
Australia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           1692.11,322075,Kg
Argentina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           1419.58,483976,Kg
El Salvador,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,           1230.82,892596,Kg
Nigeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            692.37,683283,Kg
Guatemala,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            409.39,645097,Kg
Philippines,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            371.47,149506,Kg
Qatar,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            324.41,43991.4,Kg
United Arab Emirates,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            299.32,20254,Kg
Portugal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            233.78,80652,Kg
Sweden,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            185.91,24942,Kg
Costa Rica,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            159.21,57252,Kg
Lesotho,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            121.19,36041,Kg
Bahrain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,            109.42,21296,Kg
Finland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,             88.67,6723,Kg
Czech Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,             83.96,7722,Kg
Norway,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2012, World,             83.07,4728,Kg
