Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,        2885438.13,1.45995e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         940831.42,5.2077e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         787628.54,4.38874e+008,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         708658.56,3.55135e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         688532.00,3.54149e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         400348.61,1.87901e+008,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         386188.78,1.86107e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         371601.59,1.73165e+008,Kg
Spain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         192655.23,9.4413e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         169965.45,8.96931e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         164622.07,6.86346e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         152879.63,9.11919e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         141309.46,6.68746e+007,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         141257.39,6.35936e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,         140908.35,6.76502e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          99924.80,3.84743e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          99595.56,5.21609e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          83231.39,4.18756e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          73454.76,3.94772e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          47073.55,2.03188e+007,Kg
Thailand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          40425.61,2.01278e+007,Kg
Indonesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          39221.40,1.96554e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          34785.01,1.76554e+007,Kg
Ireland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          30250.63,1.37972e+007,Kg
Austria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2007, World,          22682.99,1.08815e+007,Kg
