Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,        1422912.68,9.25129e+008,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,        1096321.84,6.85482e+008,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,         619016.76,4.90778e+008,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,         233383.98,1.33382e+008,Kg
Cameroon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,         221862.55,1.68159e+008,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,         143288.33,8.93417e+007,Kg
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          77244.87,4.20618e+007,Kg
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          70958.00,4.49906e+007,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          53164.61,3.09595e+007,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          52373.72,2.55568e+007,Kg
Guinea,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          47318.73,1.85224e+007,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          20731.59,5.13012e+008,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          18200.00,9.7157e+006,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          13625.15,5.35388e+006,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,          10015.84,7.62196e+006,Kg
Tanzania,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           9885.07,5.95577e+006,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           6634.04,2.77526e+006,Kg
France,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           6041.95,2.6427e+006,Kg
Nigeria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           5038.00,4.44107e+006,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           4667.26,2.01714e+006,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           4298.94,2.64933e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           3392.89,2.43453e+006,Kg
Trinidad and Tobago,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           2982.59,778707,Kg
Italy,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           2668.18,1.41483e+006,Kg
Vanuatu,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2006, World,           2496.39,1.8153e+006,Kg
