Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,        3582653.89,1.36167e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,        1563244.53,6.22282e+008,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,        1110630.46,4.49256e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         805953.97,2.93004e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         764502.55,3.11608e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         674928.63,2.50454e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         345652.72,1.24001e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         247318.49,8.88411e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         222427.87,8.21878e+007,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         213700.84,7.31036e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         193432.99,7.77249e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         186400.99,6.19735e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         157515.80,7.00317e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         128059.81,4.09248e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         114971.02,4.58295e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         113337.16,4.8943e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,         109112.58,4.09762e+007,Kg
Indonesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          77422.09,3.07657e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          64153.42,2.0804e+007,Kg
Mexico,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          57832.80,2.29529e+007,Kg
Nigeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          52539.86,2.61503e+006,Kg
Thailand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          41897.85,1.67667e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          41353.13,1.70035e+007,Kg
India,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          36844.89,1.38285e+007,Kg
Austria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          32483.30,1.39208e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          30631.21,1.05871e+007,Kg
Slovak Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          26967.50,8.43402e+006,Kg
"Iran, Islamic Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          22497.89,6.6753e+006,Kg
Belarus,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          20383.80,6.97234e+006,Kg
Algeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          18644.36,7.28687e+006,Kg
Kazakhstan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          16746.14,4.89087e+006,Kg
Tunisia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          12853.81,5.24324e+006,Kg
"Korea, Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          12464.77,4.71249e+006,Kg
"Serbia, FR(Serbia/Montenegro)",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          11885.66,4.01069e+006,Kg
Denmark,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,          11786.11,3.40063e+006,Kg
Greece,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           7468.23,2.64519e+006,Kg
Croatia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           6422.49,1.89553e+008,Kg
Latvia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           6008.32,2.13532e+006,Kg
Sri Lanka,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           5653.73,1.95599e+006,Kg
Colombia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           5388.39,2.31615e+006,Kg
Armenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           4605.14,1.69525e+006,Kg
Ireland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           4541.90,1.81122e+006,Kg
New Zealand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           3858.85,1.38485e+006,Kg
Australia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           1623.15,468031,Kg
Peru,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           1362.41,624276,Kg
El Salvador,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,           1147.82,809915,Kg
Qatar,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            785.17,84767,Kg
Argentina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            689.41,253067,Kg
Portugal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            642.73,207770,Kg
Philippines,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            583.92,222968,Kg
Guatemala,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            498.29,878449,Kg
Bosnia and Herzegovina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            481.43,189571,Kg
Sweden,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            345.46,22377,Kg
Israel,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            140.00,23280,Kg
Norway,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            105.66,5751,Kg
Czech Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,            100.33,15220,Kg
Finland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             89.30,7210,Kg
United Arab Emirates,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             86.28,5318.26,Kg
Lebanon,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             81.60,25470,Kg
Jamaica,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             72.73,15471,Kg
Slovenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             68.12,7668,Kg
Lesotho,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             68.06,25100.5,Kg
Ecuador,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             66.82,25512,Kg
South Africa,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             56.32,8864.89,Kg
Bolivia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             55.55,20010,Kg
Bahrain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             52.01,6044,Kg
"Hong Kong, China",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             45.92,12234,Kg
"Other Asia, nes",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2013, World,             42.87,12008,Kg
