Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,        2341729.68,1.41448e+009,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         946622.63,5.39687e+008,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         831638.44,5.20082e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         464105.00,2.73123e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         377382.60,2.95803e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         318201.20,1.87785e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         246587.53,1.47023e+008,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         222569.99,1.4149e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         128216.58,6.78217e+007,Kg
Spain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         123281.30,7.40846e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         121805.07,6.64429e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,         121746.91,6.85685e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          99682.52,5.559e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          89472.05,5.61455e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          86634.62,5.77905e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          79704.79,4.9252e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          78318.10,5.44476e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          66843.10,4.26595e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          64968.86,3.22665e+007,Kg
Indonesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          47922.83,3.02917e+007,Kg
Ireland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          37467.60,2.30049e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          35819.38,1.76605e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          32913.83,2.06905e+007,Kg
Thailand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          31128.85,1.88545e+007,Kg
Denmark,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          27670.33,1.67438e+007,Kg
Slovak Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          16979.50,9.61842e+006,Kg
Austria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          16562.68,9.67169e+006,Kg
Kazakhstan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          13068.31,5.28584e+006,Kg
Mexico,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          12285.11,7.70389e+006,Kg
"Iran, Islamic Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          11117.18,6.29886e+006,Kg
Colombia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          10820.31,7.46056e+006,Kg
Belarus,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,          10248.60,5.02876e+006,Kg
Greece,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           9408.97,5.26977e+006,Kg
Croatia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           9130.71,5.10173e+006,Kg
India,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           8342.77,4.48823e+006,Kg
Tunisia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           6997.29,3.04943e+006,Kg
Algeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           6643.62,3.64286e+006,Kg
South Africa,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           5990.92,3.83605e+006,Kg
"Korea, Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           4952.60,2.7243e+006,Kg
Latvia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           2626.13,1.4613e+006,Kg
Lithuania,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           2399.50,1.35199e+006,Kg
Israel,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           1766.00,1.00683e+006,Kg
Honduras,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           1607.64,1.04841e+006,Kg
Costa Rica,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           1071.51,648659,Kg
New Zealand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,           1054.27,488837,Kg
Moldova,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            950.20,520443,Kg
Portugal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            767.40,157146,Kg
Australia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            670.76,340261,Kg
Morocco,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            596.96,354275,Kg
Armenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            589.41,559686,Kg
Argentina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            494.98,245772,Kg
Romania,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            490.11,233666,Kg
Togo,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            354.31,201995,Kg
Panama,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            348.37,323268,Kg
North Macedonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            289.61,136666,Kg
Bosnia and Herzegovina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            273.28,152557,Kg
El Salvador,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            224.49,611975,Kg
Bulgaria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            197.96,77685,Kg
Pakistan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            183.54,134824,Kg
Philippines,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            176.46,107056,Kg
United Arab Emirates,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            173.37,209341,Kg
Guatemala,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,            139.55,154350,Kg
Vietnam,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             96.31,54909,Kg
Lebanon,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             75.00,31000,Kg
Namibia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             70.36,40117,Kg
Qatar,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             70.30,12305,Kg
"Egypt, Arab Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             66.24,19282,Kg
Eswatini,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             57.29,3073,Kg
Fm Sudan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2005, World,             52.51,79017,Kg
