Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        3033909.18,1.07408e+009,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        2071557.32,6.29081e+008,Kg
Nigeria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         958769.54,2.48576e+008,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         614496.35,2.10067e+008,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         537665.01,1.642e+008,Kg
Cameroon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         512344.41,1.90214e+008,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         471651.96,1.57782e+008,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         290410.96,8.06629e+007,Kg
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         183439.10,5.51805e+007,Kg
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         165202.77,4.79601e+007,Kg
Papua New Guinea,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         147750.06,1.81652e+009,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          83454.10,2.54388e+007,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          64733.02,2.02893e+007,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          44546.07,1.79356e+007,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          40261.10,1.26637e+007,Kg
Togo,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          34199.58,1.24355e+007,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          30338.10,1.11758e+007,Kg
Tanzania,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          22427.40,8.72529e+006,Kg
Solomon Islands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          16036.63,6.226e+006,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          14421.79,3.85212e+006,Kg
Singapore,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          13387.03,4.43844e+006,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          12794.55,5.45583e+006,Kg
Venezuela,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          12520.97,3.14141e+006,Kg
Malawi,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           9237.52,1.1265e+006,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           7981.46,2.30398e+006,Kg
United Kingdom,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           7426.73,3.00725e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           5227.74,2.21847e+006,Kg
Vietnam,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           5087.69,1.63601e+006,Kg
France,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           3901.60,1.01187e+006,Kg
Switzerland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           3697.59,1.17547e+006,Kg
Brazil,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           2896.81,723930,Kg
Nicaragua,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           2722.93,1.73532e+006,Kg
Panama,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           2628.31,1.06809e+006,Kg
Vanuatu,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           2606.22,1.06752e+006,Kg
Canada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           2179.14,579037,Kg
Bolivia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1916.87,505305,Kg
India,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1686.23,425700,Kg
Trinidad and Tobago,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1642.82,351659,Kg
Italy,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1313.54,426420,Kg
Jamaica,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1110.38,284333,Kg
Mexico,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,           1057.61,237592,Kg
Tunisia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            583.59,150150,Kg
Costa Rica,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            564.83,209687,Kg
Honduras,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            360.83,258293,Kg
Philippines,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            356.45,127243,Kg
Eswatini,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            292.74,194851,Kg
South Africa,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            157.54,24846.6,Kg
"Congo, Rep.",Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,            116.96,367580,Kg
Japan,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             90.02,10705,Kg
Austria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             79.67,132534,Kg
Belarus,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             70.20,20058,Kg
El Salvador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             60.59,13380.5,Kg
St. Lucia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             57.48,12225,Kg
New Zealand,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             55.28,12500,Kg
Czech Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             34.35,2146,Kg
Guatemala,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             23.18,17003,Kg
Belize,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             20.75,10800,Kg
Australia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,             12.18,1179,Kg
Lebanon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              9.47,2100,Kg
Fiji,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              6.22,2321,Kg
Pakistan,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              5.52,1800,Kg
Slovenia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              5.49,186,Kg
Norway,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              4.77,146,Kg
Poland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              4.52,653,Kg
Sweden,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              4.16,1339,Kg
Denmark,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              4.04,146,Kg
Fm Sudan,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              3.60,72000,Kg
Kuwait,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.86,1029,Kg
Luxembourg,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.63,218,Kg
Thailand,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.60,72,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.13,300,Kg
Finland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.06,92,Kg
"Egypt, Arab Rep.",Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              2.00,8000,Kg
Turkey,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              1.94,510,Kg
Samoa,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              1.07,846,Kg
Israel,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              1.00,322,Kg
Lithuania,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              0.57,24,Kg
Ukraine,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,              0.49,2,Kg
