Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        5182564.51,1.5656e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        2167652.12,6.84418e+008,Kg
Nigeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        1622527.11,3.90543e+007,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        1468095.58,4.63849e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        1349471.54,4.25068e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,        1007545.99,3.27084e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         722838.72,2.01426e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         489760.50,1.46707e+008,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         463448.07,1.35859e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         335332.85,9.18704e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         275472.02,7.76586e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         274760.65,8.46296e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         221680.41,7.36856e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         219468.14,6.13201e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         193284.15,5.21693e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         184288.01,5.63084e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         162240.20,4.21288e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,         120911.08,3.89478e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          90873.36,3.25161e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          82884.27,1.74927e+007,Kg
India,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2011, World,          65185.46,2.02108e+007,Kg
