Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,        3552431.55,1.28448e+009,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,        2729756.25,8.61216e+008,Kg
Cameroon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         767181.05,2.3738e+008,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         705415.10,2.36072e+008,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         531208.13,1.61187e+008,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         525003.12,1.72048e+008,Kg
Nigeria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         447396.28,,
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         250786.75,7.95974e+007,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         226282.89,7.12907e+007,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         192362.18,5.91569e+007,Kg
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         129745.25,4.21252e+007,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,         114977.74,3.96221e+007,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          64335.02,1.93885e+007,Kg
Sierra Leone,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          61275.22,4.45174e+006,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          56684.29,2.49978e+007,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          49422.66,1.56073e+007,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          41740.16,1.37444e+007,Kg
Togo,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2015, World,          24609.31,9.3513e+006,Kg
