Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,        3253066.93,1.52179e+009,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,        2437194.32,8.43641e+008,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         665177.31,2.89724e+008,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         542996.12,2.12237e+008,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         444230.61,1.61401e+008,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         353492.20,1.55572e+008,Kg
Nigeria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         302055.99,1.48419e+008,Kg
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         205013.94,7.389e+007,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,         159084.10,,
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          75343.74,2.94032e+007,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          72442.93,2.78266e+007,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          64695.03,3.07525e+007,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          30280.81,1.03815e+007,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          25153.34,8.31877e+006,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          21123.88,6.47766e+006,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          20808.05,1.01736e+007,Kg
Sierra Leone,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          20714.47,1.18482e+007,Kg
Canada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          18755.12,,
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,          16779.75,7.05587e+006,Kg
Solomon Islands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,           8641.95,5.04785e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2018, World,           7974.51,3.04549e+006,Kg
