Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,        2698136.70,1.2758e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         974870.45,4.60069e+008,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         736111.61,3.39543e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         449929.00,2.09895e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         332239.79,1.52478e+008,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         320933.68,1.61236e+008,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         283303.90,336027,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         266247.81,1.18913e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         165640.80,7.60255e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         148020.47,6.04178e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         147595.76,6.35999e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         134553.49,7.73558e+007,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         131807.18,6.07158e+007,Kg
Spain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         130806.60,6.25191e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         122586.28,6.13e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         115577.55,5.9338e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         113330.58,5.8153e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          69111.37,2.6471e+007,Kg
Austria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          55857.80,2.45424e+007,Kg
Indonesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          52418.20,2.38964e+007,Kg
Thailand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          47987.92,1.93064e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          44779.00,2.04334e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          36229.14,1.56325e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          28465.05,1.51413e+007,Kg
Slovak Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          21885.16,9.84499e+006,Kg
Czech Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          19396.29,1.7425e+007,Kg
Ireland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          19218.00,1.10809e+007,Kg
Lithuania,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          17050.14,7.30762e+006,Kg
Algeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          14634.79,6.82973e+006,Kg
Croatia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          11840.06,5.19316e+006,Kg
Belarus,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          10555.30,4.60673e+006,Kg
Greece,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           9743.43,4.08666e+006,Kg
"Korea, Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8942.67,3.95201e+006,Kg
Tunisia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8743.01,3.12764e+006,Kg
Philippines,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8712.45,4.98897e+006,Kg
South Africa,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8400.19,3.51619e+006,Kg
Mexico,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7963.16,4.3132e+006,Kg
Kazakhstan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7144.20,2.51774e+006,Kg
Colombia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           6119.17,3.19589e+006,Kg
India,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           4005.42,2.3472e+006,Kg
Latvia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2999.78,1.29116e+006,Kg
Israel,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2116.00,993416,Kg
Costa Rica,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1710.32,794002,Kg
Bulgaria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1494.77,490500,Kg
Morocco,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1200.81,548499,Kg
Armenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            970.09,444611,Kg
Moldova,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            851.69,457393,Kg
New Zealand,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            841.35,320568,Kg
Argentina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            568.38,223508,Kg
"Iran, Islamic Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            420.65,342929,Kg
El Salvador,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            353.89,664298,Kg
Australia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            311.13,149944,Kg
North Macedonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            288.81,125392,Kg
Romania,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            267.74,272776,Kg
Bosnia and Herzegovina,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            255.57,113342,Kg
Eswatini,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            133.99,115153,Kg
Peru,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            126.81,150000,Kg
"Egypt, Arab Rep.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            118.25,34320,Kg
Portugal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            112.44,39382,Kg
Togo,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            105.23,2.79435e+006,Kg
Botswana,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             85.83,145161,Kg
Panama,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             85.08,66096,Kg
Papua New Guinea,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             53.88,2000,Kg
Sri Lanka,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             53.35,30000,Kg
"Gambia, The",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             50.26,269364,Kg
Lebanon,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             46.45,13144,Kg
Lesotho,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             36.65,16905,Kg
Guatemala,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             33.74,20108,Kg
"Other Asia, nes",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,             21.00,3180,Kg
"Hong Kong, China",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              9.68,1404,Kg
Burkina Faso,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              8.87,89870,Kg
Luxembourg,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              8.24,1924,Kg
Kuwait,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              5.73,1921,Kg
Qatar,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              4.27,2535,Kg
Sweden,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              4.09,1887,Kg
Nepal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              3.51,203,Kg
Honduras,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              2.95,1751,Kg
Finland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              2.64,225,Kg
Bahrain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              2.50,292,Kg
French Polynesia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              2.46,200,Kg
Albania,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.76,1000,Kg
Namibia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.44,1169,Kg
Denmark,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.35,177,Kg
Nigeria,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.27,576,Kg
Eritrea,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.02,238,Kg
St. Lucia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              1.00,374,Kg
Andorra,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.89,15,Kg
"Bahamas, The",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.84,303,Kg
Nicaragua,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.83,1759,Kg
Madagascar,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.79,58,Kg
Mauritius,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.73,339,Kg
Mozambique,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.57,56,Kg
Vietnam,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.56,258,Kg
Fiji,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.54,300,Kg
Zambia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.54,248,Kg
Brunei,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.34,250,Kg
Fm Sudan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.33,153,Kg
Niger,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.31,470,Kg
Cameroon,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.30,5262,Kg
New Caledonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.22,100,Kg
Iceland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.13,16,Kg
Sao Tome and Principe,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.12,24,Kg
Dominican Republic,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.10,45,Kg
Malawi,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.07,178,Kg
Seychelles,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.06,8,Kg
Tonga,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.06,23,Kg
Anguila,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.04,18,Kg
Senegal,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.03,4,Kg
Jamaica,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.02,4,Kg
Zimbabwe,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.02,1,Kg
Slovenia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.01,7,Kg
Chile,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.01,3,Kg
"Micronesia, Fed. Sts.",Import,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,              0.00,1,Kg
