Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,        1131275.24,1.15416e+009,Kg
Netherlands,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         434363.20,4.73815e+008,Kg
United States,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         405250.46,3.70326e+008,Kg
Germany,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         257777.00,2.5096e+008,Kg
France,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         155202.87,1.50193e+008,Kg
United Kingdom,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         138803.12,1.50427e+008,Kg
Belgium,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,         107522.47,1.04414e+008,Kg
Italy,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          88628.43,7.90324e+007,Kg
Malaysia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          76950.67,1.00708e+008,Kg
Russian Federation,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          73929.26,7.19578e+007,Kg
Japan,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          61239.50,4.93971e+007,Kg
Brazil,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          60142.85,7.06672e+007,Kg
Estonia,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          59307.96,6.20353e+007,Kg
Canada,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          50974.21,50492,Kg
Spain,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          49828.88,5.30653e+007,Kg
Ukraine,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          37908.00,2.07155e+007,Kg
Turkey,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          36070.53,2.82167e+007,Kg
Switzerland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          29005.46,2.19893e+007,Kg
Singapore,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          27313.01,3.27848e+007,Kg
Poland,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          25792.00,2.37627e+007,Kg
China,Import,180100,"Cocoa beans; whole or broken, raw or roasted",2000, World,          25138.64,2.6879e+007,Kg
