Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,        3575751.08,1.61996e+009,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,        1851960.39,6.43643e+008,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         657272.15,,
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         526818.03,1.99219e+008,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         442270.42,1.6793e+008,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         259624.17,1.10892e+008,Kg
Nigeria,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         248776.62,1.66569e+008,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,         154000.79,5.98567e+007,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          80621.45,3.08348e+007,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          52530.33,1.89185e+007,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          37476.02,1.34787e+007,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          28719.79,,
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          28108.12,8.92399e+006,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          22783.99,9.11556e+006,Kg
Canada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          22569.58,1.0512e+007,Kg
Spain,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          14056.62,5.32983e+006,Kg
Togo,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,          10244.91,5.68555e+006,Kg
United Arab Emirates,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           9195.31,4.04953e+006,Kg
Nicaragua,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           8179.47,4.69837e+006,Kg
Philippines,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           7858.85,3.05979e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           6969.74,2.7308e+006,Kg
Vietnam,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           5271.08,2.15347e+006,Kg
Turkey,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           3676.44,1.35799e+006,Kg
Italy,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           3203.15,1.38586e+006,Kg
France,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           3013.64,521042,Kg
Thailand,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           2655.54,1.08496e+006,Kg
Honduras,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           2478.14,622231,Kg
Brazil,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           1860.86,490844,Kg
Switzerland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2019, World,           1724.81,342810,Kg
