Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,        1761792.07,1.00428e+009,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,         520671.61,3.6565e+008,Kg
Cameroon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,         192445.30,1.2921e+008,Kg
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,         119709.15,5.99772e+007,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,         117238.98,6.77189e+007,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          89173.26,5.55977e+007,Kg
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          61247.28,4.08027e+007,Kg
Papua New Guinea,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          57336.99,5.87613e+009,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          30626.66,1.81299e+007,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          29010.38,2.11086e+007,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          15881.03,8.97491e+006,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,          10839.75,5.58808e+006,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           9047.00,5.3009e+006,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           8225.84,5.34546e+006,Kg
France,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           7226.97,3.5836e+006,Kg
Singapore,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           7136.46,5.46713e+006,Kg
Togo,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           7114.27,4.69771e+006,Kg
Brazil,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           6999.94,3.58974e+006,Kg
Tanzania,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           5762.36,4.32397e+006,Kg
Venezuela,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           5561.85,2.81857e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           4604.65,3.27459e+006,Kg
United Kingdom,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           4362.50,3.26801e+006,Kg
Australia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           3190.92,2.91326e+006,Kg
Trinidad and Tobago,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           3103.93,1.25418e+006,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           2470.85,1.7e+006,Kg
Mexico,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           2242.72,1.12547e+006,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           2023.20,1.62644e+006,Kg
Switzerland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1844.65,1.25578e+006,Kg
Grenada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1438.79,845581,Kg
Sierra Leone,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1309.99,1.45288e+006,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1163.10,634371,Kg
Cuba,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1077.54,496080,Kg
Italy,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,           1070.21,910656,Kg
Jamaica,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,            947.90,496867,Kg
Canada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,            934.63,553272,Kg
Czech Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,            898.68,406708,Kg
Guinea,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,            690.01,8.38202e+007,Kg
Nicaragua,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2002, World,            517.99,494394,Kg
