Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Cote d'Ivoire,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,        1635181.37,8.94462e+008,Kg
Ghana,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         676090.00,3.4689e+008,Kg
Indonesia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         410277.74,2.65838e+008,Kg
Cameroon,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         180146.20,1.26805e+008,Kg
Belgium,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         156560.82,6.9383e+007,Kg
Estonia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         123320.85,5.58484e+007,Kg
Ecuador,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,         112556.12,7.60409e+007,Kg
Dominican Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          67588.20,4.06535e+007,Kg
Papua New Guinea,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          65801.34,1.34062e+009,Kg
European Union,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          35547.02,2.01633e+007,Kg
United States,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          33061.05,1.78719e+007,Kg
Netherlands,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          23239.26,1.16566e+007,Kg
Malaysia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          21764.70,13099,Kg
United Kingdom,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          13909.45,1.13954e+007,Kg
France,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          12904.36,4.9962e+006,Kg
Togo,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,          10627.02,1.00539e+007,Kg
Singapore,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8771.89,5.34702e+006,Kg
Tanzania,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           8073.28,5.22177e+006,Kg
Germany,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7750.00,3.5281e+006,Kg
Madagascar,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7739.96,4.43227e+006,Kg
Venezuela,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7415.74,3.63751e+006,Kg
Uganda,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           7001.38,4.32848e+006,Kg
Sao Tome and Principe,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           6177.33,3.35606e+006,Kg
Brazil,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           3073.70,1.85147e+006,Kg
Mexico,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2828.47,1.34181e+006,Kg
Trinidad and Tobago,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2594.54,900982,Kg
Czech Republic,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2388.61,792708,Kg
Colombia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2324.44,1.2379e+006,Kg
Jamaica,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           2242.89,888369,Kg
Panama,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1358.94,632453,Kg
Peru,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1337.73,783943,Kg
Cuba,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1325.32,761760,Kg
Grenada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,           1228.42,554657,Kg
Switzerland,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            896.80,221398,Kg
Italy,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            571.48,403253,Kg
Bolivia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            374.70,174720,Kg
Kazakhstan,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            269.00,145414,Kg
Nicaragua,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            266.06,326607,Kg
Costa Rica,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            253.42,318258,Kg
Canada,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            250.03,92000,Kg
Spain,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            187.87,98123,Kg
Croatia,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            187.54,74823,Kg
Honduras,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            150.82,170052,Kg
Japan,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            146.89,158974,Kg
Mali,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            134.55,224000,Kg
Thailand,Export,180100,"Cocoa beans; whole or broken, raw or roasted",2003, World,            116.55,75282,Kg
