Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Netherlands,Export,180400,"Cocoa; butter, fat and oil",2006, World,         921505.19,2.11936e+008,Kg
Malaysia,Export,180400,"Cocoa; butter, fat and oil",2006, World,         355664.34,9.53832e+007,Kg
France,Export,180400,"Cocoa; butter, fat and oil",2006, World,         322402.83,7.59467e+007,Kg
European Union,Export,180400,"Cocoa; butter, fat and oil",2006, World,         269968.91,6.18063e+007,Kg
Cote d'Ivoire,Export,180400,"Cocoa; butter, fat and oil",2006, World,         180571.64,6.02362e+007,Kg
Indonesia,Export,180400,"Cocoa; butter, fat and oil",2006, World,         179073.48,4.95031e+007,Kg
Brazil,Export,180400,"Cocoa; butter, fat and oil",2006, World,         143863.84,3.65771e+007,Kg
United States,Export,180400,"Cocoa; butter, fat and oil",2006, World,          86008.74,1.87929e+007,Kg
Singapore,Export,180400,"Cocoa; butter, fat and oil",2006, World,          75432.01,1.82945e+007,Kg
China,Export,180400,"Cocoa; butter, fat and oil",2006, World,          60020.45,1.5897e+007,Kg
Ghana,Export,180400,"Cocoa; butter, fat and oil",2006, World,          53339.32,1.39023e+007,Kg
Germany,Export,180400,"Cocoa; butter, fat and oil",2006, World,          52996.00,1.26478e+007,Kg
Thailand,Export,180400,"Cocoa; butter, fat and oil",2006, World,          28001.72,6.9463e+006,Kg
United Kingdom,Export,180400,"Cocoa; butter, fat and oil",2006, World,          27632.43,6.38773e+006,Kg
Peru,Export,180400,"Cocoa; butter, fat and oil",2006, World,          22932.37,5.91788e+006,Kg
Turkey,Export,180400,"Cocoa; butter, fat and oil",2006, World,          16071.46,3.60221e+006,Kg
Italy,Export,180400,"Cocoa; butter, fat and oil",2006, World,          14391.41,3.31016e+006,Kg
Ecuador,Export,180400,"Cocoa; butter, fat and oil",2006, World,          12336.25,3.23134e+006,Kg
Poland,Export,180400,"Cocoa; butter, fat and oil",2006, World,          11960.58,2.66956e+006,Kg
Belgium,Export,180400,"Cocoa; butter, fat and oil",2006, World,          11038.00,2.52123e+006,Kg
Mexico,Export,180400,"Cocoa; butter, fat and oil",2006, World,          10695.60,2.76327e+006,Kg
Dominican Republic,Export,180400,"Cocoa; butter, fat and oil",2006, World,           8886.98,2.20033e+006,Kg
Colombia,Export,180400,"Cocoa; butter, fat and oil",2006, World,           7880.01,2.02009e+006,Kg
Estonia,Export,180400,"Cocoa; butter, fat and oil",2006, World,           7592.54,1.89215e+006,Kg
Austria,Export,180400,"Cocoa; butter, fat and oil",2006, World,           7314.23,1.57224e+006,Kg
Canada,Export,180400,"Cocoa; butter, fat and oil",2006, World,           5612.52,1.18174e+006,Kg
Algeria,Export,180400,"Cocoa; butter, fat and oil",2006, World,           4392.06,1.12e+006,Kg
Nigeria,Export,180400,"Cocoa; butter, fat and oil",2006, World,           3617.22,2.85382e+006,Kg
Honduras,Export,180400,"Cocoa; butter, fat and oil",2006, World,           3541.80,939891,Kg
India,Export,180400,"Cocoa; butter, fat and oil",2006, World,           1990.32,581750,Kg
Philippines,Export,180400,"Cocoa; butter, fat and oil",2006, World,           1833.63,600852,Kg
Cameroon,Export,180400,"Cocoa; butter, fat and oil",2006, World,           1709.88,825600,Kg
Cuba,Export,180400,"Cocoa; butter, fat and oil",2006, World,            829.26,268805,Kg
Ireland,Export,180400,"Cocoa; butter, fat and oil",2006, World,            749.17,303771,Kg
Lithuania,Export,180400,"Cocoa; butter, fat and oil",2006, World,            640.07,324194,Kg
Bolivia,Export,180400,"Cocoa; butter, fat and oil",2006, World,            633.43,130750,Kg
Switzerland,Export,180400,"Cocoa; butter, fat and oil",2006, World,            521.06,70015,Kg
Costa Rica,Export,180400,"Cocoa; butter, fat and oil",2006, World,            509.45,126584,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180400,"Cocoa; butter, fat and oil",2006, World,            290.23,57825,Kg
South Africa,Export,180400,"Cocoa; butter, fat and oil",2006, World,            207.41,31187,Kg
Denmark,Export,180400,"Cocoa; butter, fat and oil",2006, World,            205.29,2.12543e+006,Kg
