Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Netherlands,Export,180400,"Cocoa; butter, fat and oil",2004, World,         710406.86,1.9738e+008,Kg
France,Export,180400,"Cocoa; butter, fat and oil",2004, World,         241033.01,6.34159e+007,Kg
Malaysia,Export,180400,"Cocoa; butter, fat and oil",2004, World,         210700.39,7.38771e+007,Kg
European Union,Export,180400,"Cocoa; butter, fat and oil",2004, World,         188897.78,5.10031e+007,Kg
Cote d'Ivoire,Export,180400,"Cocoa; butter, fat and oil",2004, World,         166663.15,6.02809e+007,Kg
Indonesia,Export,180400,"Cocoa; butter, fat and oil",2004, World,         108403.68,4.32263e+007,Kg
Brazil,Export,180400,"Cocoa; butter, fat and oil",2004, World,         104715.76,3.41308e+007,Kg
United States,Export,180400,"Cocoa; butter, fat and oil",2004, World,          75508.88,2.09973e+007,Kg
Singapore,Export,180400,"Cocoa; butter, fat and oil",2004, World,          56732.51,1.63713e+007,Kg
Turkey,Export,180400,"Cocoa; butter, fat and oil",2004, World,          50869.79,1.40335e+007,Kg
United Kingdom,Export,180400,"Cocoa; butter, fat and oil",2004, World,          38279.11,9.35222e+006,Kg
Spain,Export,180400,"Cocoa; butter, fat and oil",2004, World,          37018.96,1.0392e+007,Kg
Germany,Export,180400,"Cocoa; butter, fat and oil",2004, World,          27950.00,7.3239e+006,Kg
China,Export,180400,"Cocoa; butter, fat and oil",2004, World,          24405.24,7.39555e+006,Kg
Ecuador,Export,180400,"Cocoa; butter, fat and oil",2004, World,          23803.38,7.58793e+006,Kg
Peru,Export,180400,"Cocoa; butter, fat and oil",2004, World,          21266.39,6.30337e+006,Kg
Thailand,Export,180400,"Cocoa; butter, fat and oil",2004, World,          20876.17,6.79e+006,Kg
Canada,Export,180400,"Cocoa; butter, fat and oil",2004, World,          12827.63,3.4223e+006,Kg
Mexico,Export,180400,"Cocoa; butter, fat and oil",2004, World,          11069.95,3.26601e+006,Kg
Belgium,Export,180400,"Cocoa; butter, fat and oil",2004, World,          10848.28,2.79139e+006,Kg
Colombia,Export,180400,"Cocoa; butter, fat and oil",2004, World,          10473.84,3.11967e+006,Kg
Italy,Export,180400,"Cocoa; butter, fat and oil",2004, World,           9545.04,2.62792e+006,Kg
Dominican Republic,Export,180400,"Cocoa; butter, fat and oil",2004, World,           8004.23,2.47328e+006,Kg
Poland,Export,180400,"Cocoa; butter, fat and oil",2004, World,           7981.32,2.07284e+006,Kg
Algeria,Export,180400,"Cocoa; butter, fat and oil",2004, World,           5305.96,1.62e+006,Kg
Estonia,Export,180400,"Cocoa; butter, fat and oil",2004, World,           5194.33,1.47538e+006,Kg
Philippines,Export,180400,"Cocoa; butter, fat and oil",2004, World,           4125.12,1.7036e+006,Kg
Czech Republic,Export,180400,"Cocoa; butter, fat and oil",2004, World,           3928.38,1.09957e+006,Kg
Costa Rica,Export,180400,"Cocoa; butter, fat and oil",2004, World,           2540.44,706465,Kg
Honduras,Export,180400,"Cocoa; butter, fat and oil",2004, World,           2173.87,740962,Kg
India,Export,180400,"Cocoa; butter, fat and oil",2004, World,           2151.03,652452,Kg
Venezuela,Export,180400,"Cocoa; butter, fat and oil",2004, World,           1545.21,502980,Kg
"Hong Kong, China",Export,180400,"Cocoa; butter, fat and oil",2004, World,           1244.47,1.61077e+006,Kg
Cameroon,Export,180400,"Cocoa; butter, fat and oil",2004, World,           1227.29,441600,Kg
Cuba,Export,180400,"Cocoa; butter, fat and oil",2004, World,           1200.09,288340,Kg
