Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Netherlands,Export,180400,"Cocoa; butter, fat and oil",2001, World,         407248.81,1.8395e+008,Kg
France,Export,180400,"Cocoa; butter, fat and oil",2001, World,         142913.58,6.10281e+007,Kg
European Union,Export,180400,"Cocoa; butter, fat and oil",2001, World,         105042.59,4.70343e+007,Kg
Cote d'Ivoire,Export,180400,"Cocoa; butter, fat and oil",2001, World,          86472.63,4.4109e+007,Kg
Malaysia,Export,180400,"Cocoa; butter, fat and oil",2001, World,          84074.11,4.04763e+007,Kg
Indonesia,Export,180400,"Cocoa; butter, fat and oil",2001, World,          58985.29,3.31801e+007,Kg
United States,Export,180400,"Cocoa; butter, fat and oil",2001, World,          50451.19,2.4289e+007,Kg
Brazil,Export,180400,"Cocoa; butter, fat and oil",2001, World,          47819.85,2.40456e+007,Kg
Singapore,Export,180400,"Cocoa; butter, fat and oil",2001, World,          30574.36,1.3907e+007,Kg
Spain,Export,180400,"Cocoa; butter, fat and oil",2001, World,          21056.18,9.44036e+006,Kg
Ghana,Export,180400,"Cocoa; butter, fat and oil",2001, World,          17285.91,9.51652e+006,Kg
China,Export,180400,"Cocoa; butter, fat and oil",2001, World,          15940.68,8.03547e+006,Kg
Turkey,Export,180400,"Cocoa; butter, fat and oil",2001, World,          14511.00,7.26826e+006,Kg
United Kingdom,Export,180400,"Cocoa; butter, fat and oil",2001, World,          12349.23,9.05001e+006,Kg
Ecuador,Export,180400,"Cocoa; butter, fat and oil",2001, World,          11230.12,5.92411e+006,Kg
Germany,Export,180400,"Cocoa; butter, fat and oil",2001, World,           9651.00,4.5368e+006,Kg
Thailand,Export,180400,"Cocoa; butter, fat and oil",2001, World,           9197.35,4.48015e+006,Kg
Canada,Export,180400,"Cocoa; butter, fat and oil",2001, World,           6901.52,2.60258e+006,Kg
Philippines,Export,180400,"Cocoa; butter, fat and oil",2001, World,           6456.15,3.46049e+006,Kg
Peru,Export,180400,"Cocoa; butter, fat and oil",2001, World,           6171.10,3.18166e+006,Kg
Belgium,Export,180400,"Cocoa; butter, fat and oil",2001, World,           6008.95,2.75594e+006,Kg
Colombia,Export,180400,"Cocoa; butter, fat and oil",2001, World,           5518.96,2.68008e+006,Kg
Czech Republic,Export,180400,"Cocoa; butter, fat and oil",2001, World,           5214.65,2.74042e+006,Kg
Estonia,Export,180400,"Cocoa; butter, fat and oil",2001, World,           4962.78,2.39287e+006,Kg
Italy,Export,180400,"Cocoa; butter, fat and oil",2001, World,           4925.00,2.36419e+006,Kg
Poland,Export,180400,"Cocoa; butter, fat and oil",2001, World,           4180.00,1.73989e+006,Kg
Mexico,Export,180400,"Cocoa; butter, fat and oil",2001, World,           3979.40,1.90011e+006,Kg
Dominican Republic,Export,180400,"Cocoa; butter, fat and oil",2001, World,           2895.00,1.21969e+006,Kg
Denmark,Export,180400,"Cocoa; butter, fat and oil",2001, World,           2792.61,1.16254e+006,Kg
Algeria,Export,180400,"Cocoa; butter, fat and oil",2001, World,           2205.07,1.29e+006,Kg
Honduras,Export,180400,"Cocoa; butter, fat and oil",2001, World,           1337.96,731326,Kg
"Hong Kong, China",Export,180400,"Cocoa; butter, fat and oil",2001, World,           1020.57,1.934e+006,Kg
India,Export,180400,"Cocoa; butter, fat and oil",2001, World,            832.77,190500,Kg
Greece,Export,180400,"Cocoa; butter, fat and oil",2001, World,            637.69,285245,Kg
Bolivia,Export,180400,"Cocoa; butter, fat and oil",2001, World,            502.02,104000,Kg
Cuba,Export,180400,"Cocoa; butter, fat and oil",2001, World,            484.86,280720,Kg
Costa Rica,Export,180400,"Cocoa; butter, fat and oil",2001, World,            420.07,221669,Kg
Cameroon,Export,180400,"Cocoa; butter, fat and oil",2001, World,            379.60,192000,Kg
Ireland,Export,180400,"Cocoa; butter, fat and oil",2001, World,            214.05,46800,Kg
Slovak Republic,Export,180400,"Cocoa; butter, fat and oil",2001, World,            158.97,62670,Kg
Switzerland,Export,180400,"Cocoa; butter, fat and oil",2001, World,            105.17,32633,Kg
Lebanon,Export,180400,"Cocoa; butter, fat and oil",2001, World,            102.65,157820,Kg
Panama,Export,180400,"Cocoa; butter, fat and oil",2001, World,             92.36,51700,Kg
Bulgaria,Export,180400,"Cocoa; butter, fat and oil",2001, World,             72.84,4020,Kg
Austria,Export,180400,"Cocoa; butter, fat and oil",2001, World,             69.79,26571,Kg
Venezuela,Export,180400,"Cocoa; butter, fat and oil",2001, World,             65.61,80150,Kg
Russian Federation,Export,180400,"Cocoa; butter, fat and oil",2001, World,             43.03,37844,Kg
Jamaica,Export,180400,"Cocoa; butter, fat and oil",2001, World,             34.26,20369,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180400,"Cocoa; butter, fat and oil",2001, World,             31.68,19028,Kg
New Zealand,Export,180400,"Cocoa; butter, fat and oil",2001, World,             21.12,8015,Kg
Uganda,Export,180400,"Cocoa; butter, fat and oil",2001, World,             10.21,14030,Kg
South Africa,Export,180400,"Cocoa; butter, fat and oil",2001, World,              8.86,2188,Kg
Australia,Export,180400,"Cocoa; butter, fat and oil",2001, World,              8.56,5000,Kg
Japan,Export,180400,"Cocoa; butter, fat and oil",2001, World,              6.37,1275,Kg
Eswatini,Export,180400,"Cocoa; butter, fat and oil",2001, World,              4.94,7128,Kg
Brunei,Export,180400,"Cocoa; butter, fat and oil",2001, World,              3.29,7812,Kg
Argentina,Export,180400,"Cocoa; butter, fat and oil",2001, World,              3.11,1032,Kg
Finland,Export,180400,"Cocoa; butter, fat and oil",2001, World,              2.93,272,Kg
Cyprus,Export,180400,"Cocoa; butter, fat and oil",2001, World,              2.17,2000,Kg
Barbados,Export,180400,"Cocoa; butter, fat and oil",2001, World,              2.06,225,Kg
Sweden,Export,180400,"Cocoa; butter, fat and oil",2001, World,              1.75,840,Kg
Slovenia,Export,180400,"Cocoa; butter, fat and oil",2001, World,              1.32,100,Kg
Portugal,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.86,424,Kg
Lithuania,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.44,33,Kg
Trinidad and Tobago,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.27,266,Kg
Sri Lanka,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.24,9,Kg
Guyana,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.14,40,Kg
"Other Asia, nes",Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.12,27,Kg
Luxembourg,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.11,16,Kg
Namibia,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.03,150,Kg
Madagascar,Export,180400,"Cocoa; butter, fat and oil",2001, World,              0.01,30,Kg
