Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,        2582566.26,3.42693e+008,Kg
Germany,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,        2301113.28,3.64611e+008,Kg
Italy,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,        1517077.81,2.00753e+008,Kg
Belgium,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,        1443376.35,2.46684e+008,Kg
Poland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,        1157559.15,2.14974e+008,Kg
United States,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         989345.92,1.66417e+008,Kg
Netherlands,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         934846.61,1.66058e+008,Kg
France,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         807670.39,1.25964e+008,Kg
United Kingdom,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         546436.22,8.41042e+007,Kg
Canada,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         521296.12,9.54727e+007,Kg
Russian Federation,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         423539.48,1.70979e+008,Kg
Mexico,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         330966.61,8.01988e+007,Kg
Switzerland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         325460.54,4.26347e+007,Kg
Turkey,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         323201.23,1.21975e+008,Kg
China,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         231286.65,4.27266e+007,Kg
United Arab Emirates,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         198858.43,2.79759e+007,Kg
Sweden,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         195026.26,4.23379e+007,Kg
Spain,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         175336.24,2.89657e+007,Kg
"Hong Kong, China",Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         174695.16,1.53935e+007,Kg
Czech Republic,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         172812.65,2.54618e+007,Kg
Singapore,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         138425.93,3.38451e+007,Kg
India,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         116719.87,1.5157e+007,Kg
Brazil,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         115559.78,1.91e+007,Kg
Malaysia,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2018, World,         109334.56,2.06865e+007,Kg
