Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Germany,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,        1059905.78,1.82695e+008,Kg
European Union,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         595511.81,9.2701e+007,Kg
Switzerland,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         436470.84,6.08473e+007,Kg
Belgium,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         269010.73,4.09024e+007,Kg
Canada,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         212197.18,2.75942e+007,Kg
Poland,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         196870.78,4.12941e+007,Kg
France,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         187151.33,3.36079e+007,Kg
Austria,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         183870.09,3.51337e+007,Kg
United States,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         176880.56,2.98722e+007,Kg
Spain,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         135865.59,3.03894e+007,Kg
United Kingdom,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         131257.02,2.0101e+007,Kg
Ireland,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         119909.50,1.81692e+007,Kg
Mexico,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,         110227.94,2.82137e+007,Kg
Netherlands,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          66224.63,9.26491e+006,Kg
Italy,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          64436.32,1.03257e+007,Kg
Turkey,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          51835.71,1.21793e+007,Kg
Czech Republic,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          51099.36,9.85027e+006,Kg
Croatia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          50913.46,1.02575e+007,Kg
Sweden,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          50518.77,8.31897e+006,Kg
Bulgaria,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          44791.21,1.00272e+007,Kg
United Arab Emirates,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          44129.75,1.1855e+007,Kg
Japan,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          37980.34,2.87911e+006,Kg
Russian Federation,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          33521.97,7.39699e+006,Kg
Slovak Republic,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          32990.82,6.50107e+006,Kg
Ukraine,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          31329.82,7.15414e+006,Kg
New Zealand,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          26094.02,3.48818e+006,Kg
"Egypt, Arab Rep.",Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          25450.13,7.64678e+006,Kg
Lithuania,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          23740.67,4.54021e+006,Kg
China,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          22156.29,3.3034e+006,Kg
Denmark,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          22029.52,3.3547e+006,Kg
Brazil,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          21681.59,4.47546e+006,Kg
Australia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          15663.22,3.11159e+006,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          15000.77,4.22528e+006,Kg
Finland,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          14609.37,2.38956e+006,Kg
Singapore,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          14136.09,1.74443e+006,Kg
"Hong Kong, China",Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          11528.50,1.3571e+006,Kg
Romania,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,          10168.93,1.40317e+006,Kg
Malaysia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           9798.50,3.0278e+006,Kg
Hungary,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           8268.38,1.62634e+006,Kg
Colombia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           8259.27,1.67665e+006,Kg
Tunisia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           8002.10,2.48222e+006,Kg
Argentina,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           7700.62,1.15337e+006,Kg
Belarus,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           6561.80,1.44939e+006,Kg
Norway,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           6015.93,1.05036e+006,Kg
South Africa,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           5662.43,1.27629e+006,Kg
Indonesia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           5448.78,1.80675e+006,Kg
Chile,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           4279.23,1.37664e+006,Kg
Bosnia and Herzegovina,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           4135.44,1.27036e+006,Kg
Greece,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           3887.57,730834,Kg
Vietnam,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           3886.11,591017,Kg
Portugal,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           3803.91,510514,Kg
Kazakhstan,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           3717.87,816596,Kg
Latvia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           3457.72,652043,Kg
Panama,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2962.39,346103,Kg
"Korea, Rep.",Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2554.04,240955,Kg
Occ.Pal.Terr,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2549.73,387774,Kg
Peru,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2424.78,463861,Kg
Thailand,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2063.06,521136,Kg
Estonia,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2059.39,253260,Kg
Costa Rica,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           2016.28,411035,Kg
Israel,Export,180632,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, (not filled), weighing 2kg or less",2015, World,           1968.00,352586,Kg
