Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
European Union,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,        2182279.92,2.77996e+008,Kg
Germany,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,        1785018.37,3.00264e+008,Kg
Belgium,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,        1160482.61,1.39966e+008,Kg
Italy,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,        1149783.20,1.48866e+008,Kg
France,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         969086.47,1.92401e+008,Kg
Poland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         813688.07,1.28896e+008,Kg
United States,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         659824.48,1.59001e+008,Kg
Netherlands,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         650895.21,1.05308e+008,Kg
Ukraine,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         571549.70,1.81199e+008,Kg
United Kingdom,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         416760.83,1.03237e+008,Kg
Canada,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         317617.87,6.74943e+007,Kg
Turkey,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         290456.46,1.0047e+008,Kg
Switzerland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         285443.47,2.93349e+007,Kg
Mexico,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         278002.86,7.75655e+007,Kg
Sweden,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         177092.69,3.2788e+007,Kg
Austria,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         153350.07,2.41898e+007,Kg
Russian Federation,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         152013.49,4.14474e+007,Kg
Singapore,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         147909.45,4.50492e+007,Kg
China,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         143752.72,3.03754e+007,Kg
Argentina,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         138468.47,2.10277e+007,Kg
Czech Republic,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         121443.08,1.80407e+007,Kg
Denmark,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,         105927.05,1.44483e+007,Kg
Australia,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          97705.87,1.78332e+007,Kg
Brazil,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          82350.87,2.11248e+007,Kg
Slovak Republic,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          79715.27,1.16931e+007,Kg
"Hong Kong, China",Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          76102.72,8.46293e+006,Kg
Finland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          54128.03,7.58384e+006,Kg
New Zealand,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          47018.56,4.26641e+006,Kg
Hungary,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          46380.00,6.79015e+006,Kg
Lithuania,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          43851.31,9.02862e+006,Kg
Ireland,Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          42041.30,4.54076e+006,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          34328.55,9.67355e+006,Kg
"Iran, Islamic Rep.",Export,180690,Chocolate and other food preparations containing cocoa; n.e.s. in chapter 18,2011, World,          33164.77,5.83225e+006,Kg
