Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Germany,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         895386.07,1.52766e+008,Kg
Netherlands,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         750017.38,1.79321e+008,Kg
European Union,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         668594.02,1.1922e+008,Kg
United Arab Emirates,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         340350.13,5.86851e+007,Kg
United States,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         230726.69,4.38421e+007,Kg
Russian Federation,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         182862.67,4.40366e+007,Kg
Canada,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         134110.35,2.14371e+007,Kg
Austria,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         133156.59,2.86008e+007,Kg
France,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         113389.04,2.21269e+007,Kg
Italy,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         110202.13,1.57881e+007,Kg
Belgium,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,         106972.20,1.84956e+007,Kg
Poland,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          93863.16,2.6106e+007,Kg
United Kingdom,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          79684.30,1.43568e+007,Kg
Australia,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          65806.03,1.16609e+007,Kg
Spain,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          54922.33,1.31678e+007,Kg
Turkey,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          54889.12,2.0388e+007,Kg
Switzerland,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          52496.51,5.32478e+006,Kg
"Egypt, Arab Rep.",Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          52456.07,9.32506e+006,Kg
Malaysia,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          47243.67,9.53144e+006,Kg
Slovak Republic,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          44502.44,9.98995e+006,Kg
Czech Republic,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          41954.78,1.04269e+007,Kg
Denmark,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          36301.03,4.36056e+006,Kg
Mexico,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          35866.96,7.2482e+006,Kg
Singapore,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          32884.54,2.40242e+006,Kg
Sweden,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          31568.42,8.11534e+006,Kg
Hungary,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          27951.86,4.28425e+006,Kg
Lithuania,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          26305.57,5.94485e+006,Kg
China,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          22488.09,4.1044e+006,Kg
Ireland,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          20525.77,4.24463e+006,Kg
Japan,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          18146.28,1.04131e+006,Kg
South Africa,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          17677.04,2.68198e+006,Kg
"Hong Kong, China",Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          15027.20,1.23512e+006,Kg
Bulgaria,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          11898.32,2.85969e+006,Kg
Croatia,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          11830.93,2.91599e+006,Kg
Ukraine,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,          11702.02,2.79387e+006,Kg
Finland,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           9865.54,1.51186e+006,Kg
Trinidad and Tobago,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           9862.46,1.74552e+006,Kg
Lebanon,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           8257.47,743939,Kg
"Serbia, FR(Serbia/Montenegro)",Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           8253.21,2.32988e+006,Kg
Belarus,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           7483.50,1.57949e+006,Kg
Brazil,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           6862.84,1.7248e+006,Kg
Panama,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           6241.39,529907,Kg
"Korea, Rep.",Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           5620.04,600415,Kg
New Zealand,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           5149.07,636661,Kg
Saudi Arabia,Export,180631,"Chocolate and other food preparations containing cocoa; in blocks, slabs or bars, filled, weighing 2kg or less",2012, World,           4541.61,1.208e+006,Kg
