Reporter,TradeFlow,ProductCode,Product Description,Year,Partner,Trade Value 1000USD,Quantity,Quantity Unit
Netherlands,Export,180400,"Cocoa; butter, fat and oil",2015, World,        1611463.36,2.31982e+008,Kg
Indonesia,Export,180400,"Cocoa; butter, fat and oil",2015, World,         726295.97,1.14547e+008,Kg
Malaysia,Export,180400,"Cocoa; butter, fat and oil",2015, World,         556505.84,9.35965e+007,Kg
France,Export,180400,"Cocoa; butter, fat and oil",2015, World,         479053.34,7.00899e+007,Kg
Germany,Export,180400,"Cocoa; butter, fat and oil",2015, World,         432654.97,6.67669e+007,Kg
European Union,Export,180400,"Cocoa; butter, fat and oil",2015, World,         424965.24,6.25617e+007,Kg
Cote d'Ivoire,Export,180400,"Cocoa; butter, fat and oil",2015, World,         424767.04,8.86801e+007,Kg
Ghana,Export,180400,"Cocoa; butter, fat and oil",2015, World,         218928.31,4.08173e+007,Kg
Singapore,Export,180400,"Cocoa; butter, fat and oil",2015, World,         166806.67,2.71348e+007,Kg
Brazil,Export,180400,"Cocoa; butter, fat and oil",2015, World,         164846.40,2.69933e+007,Kg
United States,Export,180400,"Cocoa; butter, fat and oil",2015, World,          98527.58,2.46866e+007,Kg
China,Export,180400,"Cocoa; butter, fat and oil",2015, World,          76220.15,1.21023e+007,Kg
United Kingdom,Export,180400,"Cocoa; butter, fat and oil",2015, World,          68242.51,1.25804e+007,Kg
Thailand,Export,180400,"Cocoa; butter, fat and oil",2015, World,          57841.20,7.5584e+006,Kg
Nigeria,Export,180400,"Cocoa; butter, fat and oil",2015, World,          56622.65,8.38949e+006,Kg
Spain,Export,180400,"Cocoa; butter, fat and oil",2015, World,          54864.64,8.5591e+006,Kg
Estonia,Export,180400,"Cocoa; butter, fat and oil",2015, World,          46576.61,8.07897e+006,Kg
India,Export,180400,"Cocoa; butter, fat and oil",2015, World,          46211.50,7.72207e+006,Kg
Peru,Export,180400,"Cocoa; butter, fat and oil",2015, World,          42962.27,6.92632e+006,Kg
Turkey,Export,180400,"Cocoa; butter, fat and oil",2015, World,          35271.39,5.35908e+006,Kg
Ecuador,Export,180400,"Cocoa; butter, fat and oil",2015, World,          33760.52,5.13136e+006,Kg
Cameroon,Export,180400,"Cocoa; butter, fat and oil",2015, World,          33621.36,9.81071e+006,Kg
Bulgaria,Export,180400,"Cocoa; butter, fat and oil",2015, World,          23213.01,3.3678e+006,Kg
Belgium,Export,180400,"Cocoa; butter, fat and oil",2015, World,          17262.09,2.88537e+006,Kg
Colombia,Export,180400,"Cocoa; butter, fat and oil",2015, World,          16191.62,2.6195e+006,Kg
Poland,Export,180400,"Cocoa; butter, fat and oil",2015, World,          15043.82,2.358e+006,Kg
Mexico,Export,180400,"Cocoa; butter, fat and oil",2015, World,          11246.90,,
Canada,Export,180400,"Cocoa; butter, fat and oil",2015, World,          10529.40,1.49891e+006,Kg
